Unnamed: 0,Url,Price,Area,Price per cent,Location,Latitude,Longitude,distance_to_technopark,distance_to_agasthyamalai_hills,distance_to_ponmudi_hills,distance_to_nearest_beach,distance_to_nearest_lake,density,price_to_price_per_cent_ratio,beach_proximity,lake_proximity
813,https://www.99acres.com/residential-land-plot-for-sale-in-vazhayila-trivandrum-198-sq-yard-spid-M76079505,3850000,4.1,939024.3902,vazhayila,8.5493,76.9773,14.941109,43.221928,47.405121,13.319156,11.727946,Low,4.100000000191688,Inland,Inland
814,https://www.99acres.com/residential-land-plot-for-sale-in-vembayam-trivandrum-1355-sq-yard-spid-U77695923,2600000,28.0,92857.14286,vembayam,8.6393,76.9369,14.280645,42.998393,47.181586,16.740271,19.355085,Low,27.99999999913846,Inland,Inland
815,https://www.99acres.com/residential-land-plot-for-sale-in-chenkottukonam-trivandrum-726-sq-yard-spid-E77688519,4500000,15.0,300000.0,chenkottukonam,8.5838,76.9024,5.331495,49.784346,53.967539,8.005207,11.549004,Low,15.0,Inland,Inland
816,https://www.99acres.com/residential-land-plot-for-sale-in-kazhakootam-trivandrum-823-sq-yard-spid-O76076599,22000000,17.0,1294117.647,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,High,17.000000000772726,Inland,Inland
817,https://www.99acres.com/residential-land-plot-for-sale-in-vellayambalam-trivandrum-1549-sq-yard-r1-spid-H75261469,85500000,32.0,2671875.0,vellayambalam,8.5086,76.9657,14.934039,48.781893,52.965086,9.77404,9.187967,Low,32.0,Inland,Inland
818,https://www.99acres.com/residential-land-plot-for-sale-in-sreevaraham-trivandrum-242-sq-yard-r1-spid-F75006429,11000000,5.0,2200000.0,sreevaraham,8.4776,76.942,14.170828,53.174086,57.357279,5.036668,7.29075,Low,5.0,Inland,Inland
819,https://www.99acres.com/residential-land-plot-for-sale-in-kattakkada-trivandrum-339-sq-yard-spid-Q76057737,3300000,7.0,471428.5714,kattakkada,8.5033,77.0852,29.967282,42.455763,46.638956,20.251251,17.19968,Low,7.000000000424242,Inland,Inland
820,https://www.99acres.com/residential-land-plot-for-sale-in-pazhakutty-trivandrum-2033-sq-yard-spid-V77684697,3000000,42.0,71428.57143,pazhakutty,8.6117,76.9945,20.155434,35.772186,39.955379,22.180047,20.588837,Low,41.99999999916,Inland,Inland
822,https://www.99acres.com/residential-land-plot-for-sale-in-marayamuttom-trivandrum-1452-sq-yard-spid-X77676677,7000000,30.0,233333.3333,marayamuttom,8.4165,77.1082,36.100454,55.447474,59.630667,14.522803,15.175828,Low,30.000000004285717,Inland,Inland
823,https://www.99acres.com/residential-land-plot-for-sale-in-kazhakootam-trivandrum-208-sq-yard-r1-spid-V73538397,5400000,4.3,1255813.953,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,4.300000001672222,Inland,Inland
824,https://www.99acres.com/residential-land-plot-for-sale-in-thoongampara-trivandrum-1210-sq-yard-spid-I77664331,2500000,25.0,100000.0,thoongampara,8.4908,77.0752,29.862929,44.346894,48.530087,18.296323,15.244752,Low,25.0,Inland,Inland
826,https://www.99acres.com/residential-land-plot-for-sale-in-neyyattinkara-trivandrum-3243-sq-yard-r1-spid-Q73704613,53600000,67.0,800000.0,neyyattinkara,8.4027,77.0861,33.284209,54.674092,58.857285,11.435348,11.848266,High,67.0,Inland,Inland
827,https://www.99acres.com/residential-land-plot-for-sale-in-vattiyoorkavu-trivandrum-629-sq-yard-spid-L77644467,39000000,13.0,3000000.0,vattiyoorkavu,8.5241,76.9882,16.537754,46.100144,50.283337,12.962364,12.151973,Low,13.0,Inland,Inland
828,https://www.99acres.com/residential-land-plot-for-sale-in-ambalathara-trivandrum-145-sq-yard-spid-R77652953,4800000,3.0,1600000.0,ambalathara,8.4546,76.9542,17.334053,55.457479,59.640672,6.445303,10.714211,Low,3.0,Inland,Inland
829,https://www.99acres.com/residential-land-plot-for-sale-in-vattappara-trivandrum-968-sq-yard-spid-H77642089,7000000,20.0,350000.0,vattappara,8.5927,76.9499,12.137705,42.670325,46.853518,14.811417,15.145692,Low,20.0,Inland,Inland
830,https://www.99acres.com/residential-land-plot-for-sale-in-nalanchira-trivandrum-1-sq-yard-r1-spid-N75962361,9800000,12.0,816666.6667,nalanchira,8.5392,76.948,10.685045,46.75897,50.942163,9.964972,8.373762,Low,11.999999999510203,Inland,Inland
831,,8100000,12.0,675000.0,vellayani,8.4453,76.9925,22.592664,54.965957,59.14915,9.760065,4.66838,Low,12.0,Inland,Inland
832,https://www.99acres.com/residential-land-plot-for-sale-in-pazhakutty-trivandrum-484-sq-yard-spid-J76045357,3500000,10.0,350000.0,pazhakutty,8.6117,76.9945,20.155434,35.772186,39.955379,22.180047,20.588837,Low,10.0,Inland,Inland
833,https://www.99acres.com/residential-land-plot-for-sale-in-kovalam-trivandrum-1-sq-yard-spid-B77617319,3600000,6.0,600000.0,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,6.0,Sea view,Inland
834,https://www.99acres.com/residential-land-plot-for-sale-in-attingal-trivandrum-595-sq-yard-spid-M76034537,7374000,12.29,600000.0,attingal,8.6982,76.8137,18.106345,58.660363,62.843556,16.803479,11.596318,Low,12.29,Inland,Inland
835,https://www.99acres.com/residential-land-plot-for-sale-in-alathara-trivandrum-194-sq-yard-r1-spid-J58201910,3000000,4.0,750000.0,alathara,8.5326,76.8983,6.901241,53.108384,57.291577,6.638185,4.550691,Low,4.0,Inland,Inland
836,https://www.99acres.com/residential-land-plot-for-sale-in-kovalam-trivandrum-290-sq-yard-r1-spid-C77616569,3600000,6.0,600000.0,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,6.0,Sea view,Inland
837,https://www.99acres.com/residential-land-plot-for-sale-in-vellayani-trivandrum-194-sq-yard-r1-spid-C72049994,2400000,4.0,600000.0,vellayani,8.4453,76.9925,22.592664,54.965957,59.14915,9.760065,4.66838,Low,4.0,Inland,Inland
838,https://www.99acres.com/residential-land-plot-for-sale-in-puthukurichy-trivandrum-12100-sq-yard-spid-Z77607459,40000000,250.0,160000.0,puthukurichy,8.603,76.8188,9.533561,60.118109,64.301302,5.940703,9.449691,Low,250.0,Inland,Inland
840,https://www.99acres.com/residential-land-plot-for-sale-in-trivandrum-365-sq-yard-spid-X77591119,1350000,3.05,442622.9508,venchavode,8.5796,76.9045,5.346688,49.7798,53.962993,8.0204,11.26792,Low,3.050000000135556,Inland,Inland
841,https://www.99acres.com/residential-land-plot-for-sale-in-arappuramukku-trivandrum-1016-sq-yard-spid-N76017545,32500000,21.0,1547619.048,arappuramukku,8.5115,76.9909,17.622995,47.816632,51.999825,12.841586,12.255513,High,20.99999999483077,Inland,Inland
842,https://www.99acres.com/residential-land-plot-for-sale-in-muttakkad-trivandrum-460-sq-yard-spid-R77594097,3800000,9.5,400000.0,muttakkad,8.4074,76.9888,24.465097,60.872938,65.056131,2.720258,4.049393,Low,9.5,Sea view,Inland
843,https://www.99acres.com/residential-land-plot-for-sale-in-ambalamukku-trivandrum-145-sq-yard-r1-spid-R70563922,3500000,3.0,1166666.667,ambalamukku,8.5319,76.9601,12.48052,45.839985,50.023178,10.270265,8.679055,Low,2.999999999142857,Inland,Inland
844,https://www.99acres.com/residential-land-plot-for-sale-in-pettah-trivandrum-629-sq-yard-r1-spid-A69692900,27000000,13.0,2076923.077,pettah,8.495,76.9294,11.817389,52.023666,56.206859,4.436262,4.622351,Low,12.999999999518518,Inland,Inland
845,,4000000,16.5,242424.2424,kallambalam,8.7629,76.7914,26.169544,62.15558,64.820835,12.01761,19.696309,Low,16.50000000165,Inland,Inland
846,,8500000,4.5,1888888.889,kuravankonam,8.5243,76.9542,12.6403,47.342422,51.525615,9.142452,7.551242,Low,4.499999999735294,Inland,Inland
848,https://www.99acres.com/residential-land-plot-for-sale-in-karette-trivandrum-968-sq-yard-spid-T77580395,8000000,20.0,400000.0,karette,8.7308,76.898,22.402617,47.852306,51.514579,24.616804,21.037835,Low,20.0,Inland,Inland
849,,6000000,10.0,600000.0,pravachambalam,8.4494,77.0115,23.16121,54.077387,58.26058,9.69703,4.605345,Low,10.0,Inland,Inland
850,,16000000,20.0,800000.0,kaniyapuram,8.5844,76.8503,4.769451,55.768939,59.952132,3.451234,11.161453,Low,20.0,Inland,Inland
851,,7500000,4.5,1666666.667,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,4.4999999991,Inland,Inland
852,https://www.99acres.com/residential-land-plot-for-sale-in-keraladityapuram-trivandrum-339-sq-yard-spid-D77574533,4025000,7.0,575000.0,keraladityapuram,8.564,76.9341,8.72069,46.414246,50.597439,11.394402,9.994986,Low,7.0,Inland,Inland
853,https://www.99acres.com/residential-land-plot-for-sale-in-pachalloor-trivandrum-1-sq-yard-r2-spid-D62405312,6500000,7.0,928571.4286,pachalloor,8.4266,76.9614,19.692934,59.016229,63.199422,4.293528,8.397903,High,6.999999999784616,Inland,Inland
854,https://www.99acres.com/residential-land-plot-for-sale-in-peyad-trivandrum-290-sq-yard-spid-O75840381,4800000,6.0,800000.0,peyad,8.5173,77.0237,22.032659,45.040947,49.22414,15.810231,14.532601,Low,6.0,Inland,Inland
855,https://www.99acres.com/residential-land-plot-for-sale-in-pothencode-trivandrum-2589-sq-yard-spid-M75569875,6000000,53.02,113164.8435,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,53.0199999790571,Inland,Inland
856,https://www.99acres.com/residential-land-plot-for-sale-in-aakkulam-trivandrum-353-sq-yard-r1-spid-A70911684,7000000,7.3,958904.1096,aakkulam,8.5335,76.9047,7.596609,52.369041,56.552234,6.96918,4.881686,Low,7.2999999999165714,Inland,Inland
857,,52800000,48.0,1100000.0,pongumoodu,8.5393,76.9174,7.839663,50.295587,54.47878,7.969712,6.378502,Low,48.0,Inland,Inland
858,,14500000,17.0,852941.1765,nalanchira,8.5392,76.948,10.685045,46.75897,50.942163,9.964972,8.373762,Low,16.999999999413795,Inland,Inland
859,https://www.99acres.com/residential-land-plot-for-sale-in-varkala-trivandrum-4695-sq-yard-spid-L75486863,34000000,97.0,350515.4639,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,97.00000000485,Sea view,Inland
860,https://www.99acres.com/residential-land-plot-for-sale-in-trivandrum-266-sq-yard-spid-G75954323,3600000,5.5,654545.4545,karyavattom,8.5678,76.8908,2.866703,52.08072,56.263913,5.540415,9.009202,Low,5.500000000381944,Inland,Inland
861,https://www.99acres.com/residential-land-plot-for-sale-in-kilimanoor-trivandrum-2178-sq-yard-r3-spid-C63732702,11300000,45.0,251111.1111,kilimanoor,8.7701,76.8808,27.545897,50.600084,53.265339,23.867769,23.2107,High,45.00000000199115,Inland,Inland
862,,10300000,23.0,447826.087,mannanthala,8.5616,76.9427,9.841727,45.625621,49.808814,11.934242,10.343032,Low,22.99999999776699,Inland,Inland
863,https://www.99acres.com/residential-land-plot-for-sale-in-alamcode-trivandrum-3243-sq-yard-spid-G75382837,13400000,67.0,200000.0,alamcode,8.7239,76.8181,21.465847,58.833707,62.157557,15.143326,14.992612,Low,67.0,Inland,Inland
864,https://www.99acres.com/residential-land-plot-for-sale-in-parassala-trivandrum-847-sq-yard-spid-K75264451,4000000,17.5,228571.4286,parassala,8.3431,77.1526,43.750559,65.197448,69.380641,12.427962,22.314616,Low,17.4999999978125,Inland,Inland
865,https://www.99acres.com/residential-land-plot-for-sale-in-attukal-trivandrum-484-sq-yard-r4-spid-S57707058,19000000,10.0,1900000.0,attukal,8.4708,76.9571,16.34782,53.506802,57.689995,6.268606,9.450005,Low,10.0,Inland,Inland
866,,11500000,25.0,460000.0,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,25.0,Sea view,Inland
867,https://www.99acres.com/residential-land-plot-for-sale-in-neeramankara-trivandrum-194-sq-yard-spid-D75237619,5400000,4.0,1350000.0,neeramankara,8.4759,76.9708,17.772127,52.921529,57.104722,8.444909,10.219585,Low,4.0,Inland,Inland
869,https://www.99acres.com/residential-land-plot-for-sale-in-venjaramoodu-trivandrum-1839-sq-yard-r9-spid-G41260231,13300000,38.0,350000.0,venjaramoodu,8.6781,76.9096,16.182971,46.857726,51.040919,18.397158,17.042901,Low,38.0,Inland,Inland
870,https://www.99acres.com/residential-land-plot-for-sale-in-kairali-nagar-trivandrum-871-sq-yard-spid-M75022329,21600000,18.0,1200000.0,kairali nagar,8.5204,76.9765,15.948055,47.570095,51.753288,12.20969,11.562274,Low,18.0,Inland,Inland
871,,22300000,80.0,278750.0,vennicode,8.7094,76.7481,27.127331,69.822587,73.146437,8.128157,16.342846,Low,80.0,Inland,Inland
872,,8400000,28.0,300000.0,balaramapuram,8.4321,77.0503,28.722221,51.713743,55.896936,10.107014,7.286278,Low,28.0,Inland,Inland
873,https://www.99acres.com/residential-land-plot-for-sale-in-kallikkad-trivandrum-968-sq-yard-r3-spid-V57359322,3800000,20.0,190000.0,kallikkad,8.5328,77.1241,35.539377,41.107867,45.29106,26.904302,23.668096,High,20.0,Inland,Inland
874,,6000000,6.0,1000000.0,mudavanmugal,8.4869,76.9832,17.949765,51.283665,55.466858,9.981647,10.361971,Low,6.0,Inland,Inland
875,https://www.99acres.com/residential-land-plot-for-sale-in-nedumangad-trivandrum-339-sq-yard-spid-O74985967,2500000,7.0,357142.8571,nedumangad,8.608,77.0046,20.217621,34.3255,38.508693,21.839424,20.248214,Low,7.000000000839999,Inland,Inland
876,,5250000,3.75,1400000.0,oruvaathilkotta,8.5172,76.9024,9.308908,54.044883,58.228076,3.70508,0.485822,Low,3.75,Inland,Lakefront
877,https://www.99acres.com/residential-land-plot-for-sale-in-varkala-trivandrum-3388-sq-yard-r2-spid-Y63750226,42000000,70.0,600000.0,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,70.0,Sea view,Inland
878,https://www.99acres.com/residential-land-plot-for-sale-in-menamkulam-trivandrum-242-sq-yard-spid-Z74887307,3000000,5.0,600000.0,menamkulam,8.5587,76.8591,3.939382,56.696412,60.879605,1.250109,8.382195,Low,5.0,Sea view,Inland
879,https://www.99acres.com/residential-land-plot-for-sale-in-vizhinjam-trivandrum-678-sq-yard-r1-spid-Z70888014,7000000,14.0,500000.0,vizhinjam,8.3932,77.0046,26.898654,59.525163,63.708356,4.045079,5.713554,Low,14.0,Inland,Inland
880,https://www.99acres.com/residential-land-plot-for-sale-in-nedumangad-trivandrum-4840-sq-yard-spid-C74757741,30000000,100.0,300000.0,nedumangad,8.608,77.0046,20.217621,34.3255,38.508693,21.839424,20.248214,Low,100.0,Inland,Inland
881,,20000000,50.0,400000.0,kollamkavu,8.6214,77.0017,21.417938,34.137357,38.32055,23.039741,21.448531,Low,50.0,Inland,Inland
882,https://www.99acres.com/residential-land-plot-for-sale-in-kesavadasapuram-trivandrum-363-sq-yard-r3-spid-Q62408348,16000000,7.5,2133333.333,kesavadasapuram,8.5297,76.9384,10.113221,48.454074,52.637267,8.046797,6.455587,Low,7.500000001171875,Inland,Inland
883,https://www.99acres.com/residential-land-plot-for-sale-in-peyad-trivandrum-387-sq-yard-r3-spid-S63279910,4600000,8.0,575000.0,peyad,8.5173,77.0237,22.032659,45.040947,49.22414,15.810231,14.532601,Low,8.0,Inland,Inland
884,https://www.99acres.com/residential-land-plot-for-sale-in-vettinad-trivandrum-339-sq-yard-spid-T74657173,2200000,7.0,314285.7143,vettinad,8.6152,76.9398,12.300418,43.458191,47.641384,14.97413,16.26851,Low,6.999999999681818,Inland,Inland
885,https://www.99acres.com/residential-land-plot-for-sale-in-kazhakootam-trivandrum-1162-sq-yard-r8-spid-G22730047,24000000,24.0,1000000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,High,24.0,Inland,Inland
886,https://www.99acres.com/residential-land-plot-for-sale-in-pattom-trivandrum-140-sq-yard-spid-N74637725,6600000,2.9,2275862.069,pattom,8.5207,76.9423,11.838466,48.973988,53.157181,7.873973,6.282763,Low,2.8999999999560604,Inland,Inland
887,https://www.99acres.com/residential-land-plot-for-sale-in-puliyarakonam-trivandrum-1065-sq-yard-spid-E74543715,7000000,22.0,318181.8182,puliyarakonam,8.5399,77.0176,20.788535,42.973616,47.156809,17.943719,17.133328,Low,21.999999998742855,Inland,Inland
888,https://www.99acres.com/residential-land-plot-for-sale-in-pallippuram-trivandrum-484-sq-yard-spid-N74495287,6900000,10.0,690000.0,pallippuram,8.5943,76.8557,4.774731,54.0918,58.274993,5.128373,10.472922,Low,10.0,Inland,Inland
889,https://www.99acres.com/residential-land-plot-for-sale-in-neyyattinkara-trivandrum-242-sq-yard-r3-spid-I61665978,2000000,5.0,400000.0,neyyattinkara,8.4027,77.0861,33.284209,54.674092,58.857285,11.435348,11.848266,Low,5.0,Inland,Inland
890,https://www.99acres.com/residential-land-plot-for-sale-in-kovalam-trivandrum-2033-sq-yard-spid-T74415459,25200000,42.0,600000.0,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,42.0,Sea view,Inland
891,,9600000,12.0,800000.0,moonnamoodu,8.536,77.001,17.873572,44.369412,48.552605,15.321703,14.394191,Low,12.0,Inland,Inland
892,https://www.99acres.com/residential-land-plot-for-sale-in-venjaramoodu-trivandrum-5663-sq-yard-spid-S74338247,17500000,117.0,149572.6496,venjaramoodu,8.6781,76.9096,16.182971,46.857726,51.040919,18.397158,17.042901,High,116.99999997860571,Inland,Inland
893,https://www.99acres.com/residential-land-plot-for-sale-in-venpalavattom-trivandrum-774-sq-yard-r1-spid-L67521126,2200000,16.0,137500.0,venpalavattom,8.5068,76.911,9.772839,53.186677,57.36987,4.186125,2.75313,High,16.0,Inland,Lake view
894,https://www.99acres.com/residential-land-plot-for-sale-in-pothencode-trivandrum-1113-sq-yard-spid-P74310179,6900000,23.0,300000.0,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,23.0,Inland,Inland
896,https://www.99acres.com/residential-land-plot-for-sale-in-karikkakam-trivandrum-484-sq-yard-spid-O74238317,17000000,10.0,1700000.0,karikkakam,8.5033,76.9055,9.393678,54.687735,58.870928,2.939657,2.756722,Low,10.0,Sea view,Lake view
898,https://www.99acres.com/residential-land-plot-for-sale-in-pallithura-trivandrum-1056-sq-yard-r2-spid-X64245806,5000000,21.81,229252.6364,pallithura,8.5507,76.862,5.109672,57.332439,61.515632,1.686619,7.816139,Low,21.810000000505998,Sea view,Inland
900,https://www.99acres.com/residential-land-plot-for-sale-in-varkala-trivandrum-363-sq-yard-spid-F74020889,3000000,7.5,400000.0,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,High,7.5,Sea view,Inland
901,https://www.99acres.com/residential-land-plot-for-sale-in-puliyarakonam-trivandrum-629-sq-yard-r1-spid-P72008538,3900000,13.0,300000.0,puliyarakonam,8.5399,77.0176,20.788535,42.973616,47.156809,17.943719,17.133328,Low,13.0,Inland,Inland
902,,7200000,8.0,900000.0,kulathoor,8.3319,77.0967,40.38119,64.786367,68.96956,5.40518,19.586336,Low,8.0,Inland,Inland
903,https://www.99acres.com/residential-land-plot-for-sale-in-peyad-trivandrum-242-sq-yard-r2-spid-H69673054,2250000,5.0,450000.0,peyad,8.5173,77.0237,22.032659,45.040947,49.22414,15.810231,14.532601,Low,5.0,Inland,Inland
904,https://www.99acres.com/residential-land-plot-for-sale-in-nemom-trivandrum-266-sq-yard-spid-W73909147,9350000,5.5,1700000.0,nemom,8.4579,76.9994,21.375005,53.082335,57.265528,10.794403,5.708785,Low,5.5,Inland,Inland
905,https://www.99acres.com/residential-land-plot-for-sale-in-karikkakom-trivandrum-726-sq-yard-r2-spid-H62428730,30000000,15.0,2000000.0,karikkakom,8.5033,76.9055,9.393678,54.687735,58.870928,2.939657,2.756722,High,15.0,Sea view,Lake view
906,,3900000,13.0,300000.0,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,13.0,Sea view,Inland
908,https://www.99acres.com/residential-land-plot-for-sale-in-vellayani-trivandrum-242-sq-yard-spid-Y73867093,2250000,5.0,450000.0,vellayani,8.4453,76.9925,22.592664,54.965957,59.14915,9.760065,4.66838,Low,5.0,Inland,Inland
909,,1000000,8.0,125000.0,kattakkada,8.5033,77.0852,29.967282,42.455763,46.638956,20.251251,17.19968,Low,8.0,Inland,Inland
910,https://www.99acres.com/residential-land-plot-for-sale-in-njandoorkonam-trivandrum-290-sq-yard-r7-spid-C38960093,3300000,6.0,550000.0,njandoorkonam,8.5843,76.9189,7.450484,47.456499,51.639692,10.124196,12.198008,Low,6.0,Inland,Inland
911,https://www.99acres.com/residential-land-plot-for-sale-in-muttada-trivandrum-1210-sq-yard-spid-S73664323,35000000,25.0,1400000.0,muttada,8.5338,76.9471,11.165785,47.385297,51.56849,9.602435,8.011225,Low,25.0,Inland,Inland
